Model,AUC,Gini,KS,Accuracy,Precision,Recall,F1,Brier,LogLoss
TabNet_Pro Max (Baseline with Optimal Threshold),0.7311977570998118,0.46239551419962366,0.3451159015170327,0.689489772690319,0.15622263306412376,0.6467270896273918,0.25165562913907286,0.25528623262775874,0.7125945711454373
