Model,AUC,Gini,KS,Accuracy,Precision,Recall,F1,Brier,LogLoss
TabNet_Pro Max (Baseline),0.7311977570998118,0.46239551419962366,0.3451159015170327,0.5715586484992358,0.13166144200626959,0.7697885196374622,0.2248632111549097,0.25528623262775874,0.7125945711454373
