Feature,Importance
B_DAYS_CREDIT_ENDDATE_MEAN_CA_CLOSED,0.00016537539134826352
AGE_EMPLOYED_DIFF_MEAN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.00015355939659498068
B_AMT_CREDIT_SUM_MEAN_CA_CLOSED,0.0001529908074663296
B_DAYS_CREDIT_UPDATE_STD_OVERALL,0.00012422073148551298
B_DAYS_ENDDATE_FACT_STD_OVERALL,0.00011382868723647641
INCOME_APARTMENT_MODE_MUL,0.00011344304917656639
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_SUM_OVERALL,9.574501800810092e-05
B_DAYS_ENDDATE_FACT_MAX_OVERALL,8.513318812389728e-05
AMT_INCOME_TOTAL_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,6.744012481014963e-05
B_DAYS_CREDIT_MAX_OVERALL,5.9628969411004025e-05
CREDIT_ANNUITY_RATIO,5.8711929377207125e-05
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_STD_OVERALL,5.766583780807243e-05
REG_CITY_NOT_LIVE_CITY,5.639129856406665e-05
CREDIT_EXT_RATIO,5.239883996380772e-05
EXT_SOURCE_2,5.1064014073272113e-05
CREDIT_GOODS_DIFF,4.76231226954782e-05
HOUR_PROCESS_CREDIT_MUL,4.221260408600652e-05
AMT_INCOME_TOTAL_MEAN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,3.891963726789943e-05
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,3.6401110480284954e-05
B_AMT_CREDIT_SUM_MEAN_OVERALL,3.584210150207969e-05
AGE_EMPLOYED_DIFF,3.306371686767497e-05
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,3.1723779617817496e-05
B_DAYS_CREDIT_MEAN_OVERALL,2.6346934056242652e-05
AMT_ANNUITY_MIN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,2.5727964789252747e-05
FLOORSMAX_MEDI,2.4366388677474087e-05
B_B_CREDIT_DURATION_MAX_CA_CLOSED,2.3452549951249916e-05
AMT_ANNUITY_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,2.3433181678933552e-05
B_DAYS_CREDIT_ENDDATE_MIN_OVERALL,2.318087737600544e-05
AMT_ANNUITY_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,2.2095105683680145e-05
DAYS_EMPLOYED,1.507258593126471e-05
AMT_ANNUITY_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,1.4479196336795712e-05
CAR_AGE_DIFF,1.4169584842176772e-05
AGE_EMPLOYED_DIFF_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,1.3924541830444258e-05
AMT_INCOME_TOTAL_MIN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,1.379093631312309e-05
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_MAX_OVERALL,1.2481269221021378e-05
AMT_INCOME_TOTAL_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,1.0875991573474662e-05
INCOME_EXT_RATIO,8.09181547574258e-06
B_DAYS_CREDIT_MAX_CA_ACTIVE,5.3045787359805275e-06
B_AMT_CREDIT_SUM_MAX_OVERALL,5.08940697972284e-06
B_AMT_CREDIT_SUM_DEBT_MEAN_OVERALL,1.8712288444778356e-06
AMT_ANNUITY_MIN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,1.64787430025159e-06
AMT_ANNUITY_MIN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,1.4411422298366416e-06
AMT_INCOME_TOTAL_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,6.128848659614601e-07
