Feature,Importance
AMT_INCOME_TOTAL_MEAN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,1.9889527301495777e-06
ENTRANCES_AVG,1.9717037158762494e-06
CREDIT_GOODS_RATIO,1.6583058018293425e-06
B_AMT_CREDIT_SUM_MEAN_CA_CLOSED,1.1290652437928744e-06
B_DAYS_ENDDATE_FACT_MAX_OVERALL,9.62972808702433e-07
AGE_EMPLOYED_DIFF_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,8.331604951515425e-07
MISSING_VALS_TOTAL_APP,7.908856352788336e-07
B_DAYS_CREDIT_MIN_CA_CLOSED,7.092409333746243e-07
DAYS_LAST_PHONE_CHANGE,6.939787446965855e-07
B_AMT_CREDIT_SUM_MEAN_OVERALL,6.44787361643842e-07
AMT_INCOME_TOTAL_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,5.678833210719179e-07
B_DAYS_CREDIT_UPDATE_MAX_OVERALL,4.622515708825649e-07
B_DAYS_CREDIT_ENDDATE_MEAN_CA_CLOSED,4.190693328174804e-07
B_DAYS_CREDIT_MEAN_OVERALL,4.155503644763625e-07
B_B_CREDIT_DURATION_MIN_CA_CLOSED,3.3136622548157465e-07
AMT_ANNUITY_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,3.1700299206931296e-07
DEF_30_CREDIT_RATIO,2.7879554130160806e-07
AGE_EMPLOYED_DIFF_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,2.594158251801438e-07
AMT_ANNUITY_MIN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,2.5175287591178545e-07
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_STD_OVERALL,1.9890046594323935e-07
AMT_ANNUITY_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,7.668264720187752e-08
AMT_INCOME_TOTAL_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,6.215734553139239e-08
CREDIT_GOODS_DIFF,2.873150030377718e-08
B_DAYS_CREDIT_SUM_OVERALL,1.6808281313224477e-08
CAR_EMPLOYED_RATIO,9.47877309126527e-09
B_DAYS_CREDIT_MAX_CA_ACTIVE,6.038066495085183e-10
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_SUM_OVERALL,0.0
AMT_ANNUITY_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_MAX_OVERALL,0.0
B_B_CURRENT_CREDIT_DEBT_DIFF_MAX_OVERALL,0.0
DAYS_DETAILS_CHANGE_SUM,0.0
AMT_ANNUITY_MEAN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0
DAYS_BIRTH,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
ANNUITY_INCOME_RATIO_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
AGE_EMPLOYED_DIFF_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0
B_DAYS_CREDIT_UPDATE_STD_OVERALL,0.0
CAR_AGE_DIFF,0.0
AMT_INCOME_TOTAL_MIN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0
AMT_INCOME_TOTAL_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.0
FLOORSMAX_MEDI,0.0
OBS_60_CREDIT_RATIO,0.0
FLAG_REGIONS_SUM,0.0
APARTMENTS_SUM_MODE,0.0
