Feature,Importance
B_AMT_CREDIT_SUM_DEBT_MEAN_OVERALL,6.81543874439442e-05
ANNUITY_INCOME_RATIO_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,5.8749040003441114e-05
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,5.492990304394187e-05
B_AMT_CREDIT_SUM_MAX_CA_CLOSED,4.4522972756983076e-05
AMT_INCOME_TOTAL_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,4.43983795248388e-05
B_DAYS_ENDDATE_FACT_STD_OVERALL,4.249792651675453e-05
FLOORSMAX_MEDI,3.7545495034559e-05
B_AMT_CREDIT_SUM_SUM_CA_CLOSED,3.3826237124712346e-05
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_STD_OVERALL,2.407581022068328e-05
EXT_SOURCE_1,2.164940585441759e-05
AGE_EMPLOYED_DIFF_MIN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,2.0268442389987222e-05
B_DAYS_ENDDATE_FACT_MAX_OVERALL,1.8503873235212037e-05
AMT_INCOME_TOTAL_MEAN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,1.3638949466440729e-05
DAYS_LAST_PHONE_CHANGE,1.21892424009071e-05
AGE_EMPLOYED_DIFF_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,9.814473278092094e-06
B_AMT_CREDIT_SUM_MEAN_OVERALL,8.008504525553185e-06
AGE_EMPLOYED_DIFF_MEAN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,7.169591893332532e-06
B_AMT_CREDIT_SUM_MEAN_CA_CLOSED,6.495621743096023e-06
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,6.017888053265081e-06
AMT_INCOME_TOTAL_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,4.911607921613084e-06
AMT_ANNUITY_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,4.838630568370438e-06
B_DAYS_CREDIT_ENDDATE_MEAN_OVERALL,4.686771392090877e-06
B_B_CURRENT_CREDIT_DEBT_DIFF_MAX_OVERALL,4.39553887207665e-06
AMT_INCOME_TOTAL_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,3.398253693089457e-06
B_DAYS_CREDIT_UPDATE_STD_OVERALL,3.070083411211894e-06
AMT_INCOME_TOTAL_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,2.517635642092501e-06
B_B_CREDIT_DURATION_SUM_OVERALL,1.8655377164365985e-06
INCOME_EXT_RATIO,1.6971869930334622e-06
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_SUM_OVERALL,1.6473586582816127e-06
AMT_INCOME_TOTAL_MIN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,1.4901342106226191e-06
B_B_CREDIT_DURATION_MAX_CA_CLOSED,1.324621276804067e-06
CAR_EMPLOYED_DIFF,9.432624378671782e-07
AGE_EMPLOYED_DIFF,8.774041044979498e-07
FLAG_REGIONS_SUM,5.667719834819844e-07
REG_CITY_NOT_WORK_CITY,3.95149093695097e-07
AMT_INCOME_TOTAL_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,3.0990591873309877e-07
B_DAYS_CREDIT_SUM_OVERALL,1.8004719496785766e-07
OBS_60_CREDIT_RATIO,5.00249021071594e-08
AMT_INCOME_TOTAL_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,2.8416324334301053e-08
AMT_ANNUITY_MIN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,2.5397237025075664e-08
B_DAYS_CREDIT_ENDDATE_MEAN_CA_CLOSED,0.0
MISSING_VALS_TOTAL_APP,0.0
