Feature,Importance
B_BB_STATUS_ENCODED_MEAN_YEAR_REST_MEAN_OVERALL,0.001976863834328891
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_1_MAX_OVERALL,0.0019520633841001388
B_BB_STATUS_ENCODED_MEAN_YEAR_REST_MAX_OVERALL,0.0019503424957639998
B_AMT_CREDIT_SUM_OVERDUE_MEAN_CA_SOLD,0.0019400506510956653
DEF_30_CREDIT_RATIO,0.0019325030143984363
B_BB_STATUS_ENCODED_LAST_YEAR_REST_MIN_OVERALL,0.0019174157270674095
B_BB_EXP_WEIGHTED_STATUS_LAST_MAX_OVERALL,0.0019027412926863735
FLAG_WORK_PHONE,0.00190076125980045
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_STD_OVERALL,0.001894606879795228
B_BB_STATUS_ENCODED_LAST_YEAR_REST_STD_OVERALL,0.0018690649352513385
B_B_AMT_ANNUITY_CREDIT_RATIO_STD_OVERALL,0.001863001372189033
AGE_EMPLOYED_DIFF_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0018614507579794298
FLAG_DOCUMENT_6,0.0017994040396982173
AMT_INCOME_TOTAL_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0017954581837411453
REGION_RATING_CLIENT,0.0017880872082458885
SUM_FLAGS_DOCUMENTS,0.0017870910180901969
B_BB_WEIGHTED_STATUS_MEAN_MEAN_CA_ACTIVE,0.0017807189136953613
B_AMT_CREDIT_SUM_SUM_CA_ACTIVE,0.001778802347319958
B_BB_MONTHS_BALANCE_POS_COUNT_SUM_CA_ACTIVE,0.0017618176819134597
YEARS_BEGINEXPLUATATION_MODE,0.0017515293131456563
ENTRANCES_AVG,0.001748735284376612
B_BB_STATUS_ENCODED_LAST_YEAR_0_MAX_OVERALL,0.0017455081942401509
B_B_CREDIT_DURATION_MAX_CA_SOLD,0.0017434681356926862
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_1_MEAN_OVERALL,0.0017425636114851524
B_B_CREDIT_ENDDATE_UPDATE_DIFF_MEAN_OVERALL,0.0017415997003163773
B_AMT_CREDIT_SUM_STD_OVERALL,0.0017223726183654923
EXT_SOURCE_2,0.0017210144340758307
APARTMENTS_SUM_MODE,0.0017150475030500258
B_BB_MONTHS_BALANCE_POS_MAX_MIN_OVERALL,0.0017138678080490374
B_AMT_CREDIT_SUM_SUM_CA_CLOSED,0.0017068329798170924
B_AMT_CREDIT_SUM_DEBT_SUM_CA_ACTIVE,0.0016943445679685702
B_BB_STATUS_ENCODED_MAX_YEAR_1_MIN_OVERALL,0.0016869014654749136
SUM_OBS_DEF_ALL,0.0016818020002106488
AMT_ANNUITY_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0016636890607406665
AMT_ANNUITY_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0016632154279079194
B_DAYS_CREDIT_ENDDATE_MIN_OVERALL,0.00165424405335139
B_BB_MONTHS_BALANCE_POS_COUNT_MEAN_OVERALL,0.001648077427517911
OBS_30_60_SUM,0.0016453233148608342
ANNUITY_INCOME_RATIO_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.001632696696425097
B_BB_STATUS_ENCODED_FIRST_YEAR_0_SUM_OVERALL,0.0016320258932225836
AMT_ANNUITY,0.0016160758652406767
B_AMT_CREDIT_SUM_OVERDUE_MEAN_CA_BAD_DEBT,0.0016156572148050764
AMT_INCOME_TOTAL_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.001610895079603212
YEARS_BUILD_MEDI,0.001607159503856708
B_BB_STATUS_ENCODED_MEAN_YEAR_0_STD_OVERALL,0.0016052087748408101
B_DAYS_CREDIT_UPDATE_SUM_OVERALL,0.001600038350606404
B_AMT_ANNUITY_MEAN_OVERALL,0.0015953637241855347
B_BB_WEIGHTED_STATUS_MEAN_YEAR_REST_SUM_OVERALL,0.001582061707393277
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_MIN_OVERALL,0.0015819748936376009
B_B_AMT_OVERDUE_DURATION_LEFT_RATIO_MEAN_OVERALL,0.0015656915122836525
EXT_SOURCE_1,0.0015425881530060092
B_BB_MONTHS_BALANCE_POS_COUNT_SUM_OVERALL,0.0015382268386829256
B_BB_STATUS_ENCODED_LAST_YEAR_0_MIN_OVERALL,0.0015309475559346563
B_AMT_CREDIT_SUM_OVERDUE_MEAN_CA_CLOSED,0.0014938462271285786
B_BB_STATUS_ENCODED_MAX_YEAR_1_MAX_OVERALL,0.0014714024403498487
B_AMT_ANNUITY_MAX_CA_BAD_DEBT,0.0014625424847362928
EXT_SOURCE_3,0.0014614291351635253
B_BB_MONTHS_BALANCE_POS_COUNT_MAX_OVERALL,0.0014395592734141524
B_BB_EXP_ENCODED_STATUS_LAST_MIN_OVERALL,0.0014329605796996726
B_AMT_CREDIT_SUM_LIMIT_MIN_OVERALL,0.0014300834787423777
B_BB_STATUS_ENCODED_FIRST_YEAR_REST_STD_OVERALL,0.0014263798699561132
AMT_ANNUITY_MAX_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0014262125016691058
CAR_EMPLOYED_RATIO,0.0014200103908993257
AMT_ANNUITY_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.0014170768461683218
FLOORSMAX_MEDI,0.0014148109985350757
AMT_INCOME_TOTAL_MIN_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.001399206409725343
FLAG_DOCUMENT_3,0.0013989069141669911
B_BB_STATUS_ENCODED_MAX_MEAN_OVERALL,0.0013922980151919986
EXT_SOURCE_MAX,0.0013834077139954798
B_BB_WEIGHTED_STATUS_MEAN_YEAR_0_MAX_OVERALL,0.0013771567526283145
B_BB_WEIGHTED_STATUS_SUM_MIN_OVERALL,0.0013613031469131543
AMT_INCOME_TOTAL_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0013430595616014066
B_AMT_CREDIT_SUM_DEBT_MEAN_CA_CLOSED,0.0013391911059387393
FLOORSMIN_MEDI,0.0013379880032391607
B_BB_WEIGHTED_STATUS_MEAN_YEAR_0_MIN_OVERALL,0.0013301431062113325
B_BB_EXP_WEIGHTED_STATUS_LAST_YEAR_0_MEAN_OVERALL,0.0013269406690442898
B_BB_STATUS_ENCODED_FIRST_STD_OVERALL,0.001326685369726528
B_DAYS_CREDIT_UPDATE_MAX_OVERALL,0.0013184813183559302
OBS_60_CREDIT_RATIO,0.0013183762860288623
B_AMT_ANNUITY_STD_OVERALL,0.0013181398745519305
B_CREDIT_DAY_OVERDUE_MEAN_CA_CLOSED,0.0013114078200770374
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_MAX_OVERALL,0.0013080598665247045
OWN_CAR_AGE,0.0012927290692902884
B_DAYS_CREDIT_SUM_OVERALL,0.0012906371441899634
B_AMT_CREDIT_SUM_MAX_CA_SOLD,0.0012877840139144524
ANNUITY_INCOME_RATIO_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0012842423890819439
AMT_ANNUITY_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0012709480385374441
B_BB_STATUS_ENCODED_MEAN_YEAR_0_MAX_OVERALL,0.0012697423296408378
B_DAYS_CREDIT_MIN_CA_SOLD,0.001267047219176067
AMT_REQ_CREDIT_BUREAU_MON,0.0012635042726574632
AGE_EMPLOYED_DIFF,0.0012452152755015617
B_BB_EXP_WEIGHTED_STATUS_LAST_STD_OVERALL,0.0012406807273881233
B_AMT_CREDIT_SUM_OVERDUE_MEAN_OVERALL,0.001237821610297157
AGE_EMPLOYED_DIFF_MIN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.00122815568059301
B_B_MAX_AMT_OVERDUE_DURATION_RATIO_STD_OVERALL,0.0012196421567502076
B_AMT_CREDIT_SUM_OVERDUE_MIN_OVERALL,0.0012046210904913624
B_BB_WEIGHTED_STATUS_FIRST_MEAN_OVERALL,0.0011976996472318235
B_BB_STATUS_ENCODED_FIRST_YEAR_1_SUM_OVERALL,0.00119553045823328
B_CREDIT_TYPE_CREDIT CARD_MEAN,0.0011912786843915454
B_BB_STATUS_ENCODED_FIRST_YEAR_REST_SUM_OVERALL,0.0011886613083964862
REG_CITY_NOT_WORK_CITY,0.0011876116293052551
AMT_INCOME_TOTAL_MIN_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,0.001184937126853989
B_CREDIT_ACTIVE_CLOSED_MEAN,0.0011755565730917177
B_B_CREDIT_DURATION_MIN_CA_CLOSED,0.001175255164639958
B_B_CREDIT_DURATION_MIN_CA_BAD_DEBT,0.001174676368974164
B_BB_STATUS_ENCODED_LAST_YEAR_0_MEAN_OVERALL,0.0011684861359389364
B_B_CNT_PROLONGED_MAX_OVERDUE_MUL_MAX_OVERALL,0.0011487643487827087
B_BB_STATUS_ENCODED_FIRST_YEAR_1_MEAN_OVERALL,0.001148092915800984
B_BB_STATUS_ENCODED_MAX_SUM_OVERALL,0.001142523925279298
AMT_INCOME_TOTAL_MEAN_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0011416478928329835
PER_CAPITA_INCOME,0.0011331108306696916
AMT_ANNUITY_MAX_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.001132881475588612
B_BB_MONTHS_BALANCE_POS_MAX_STD_OVERALL,0.0011210907985292299
B_AMT_CREDIT_SUM_DEBT_SUM_OVERALL,0.0011092849621549736
REGION_RATING_MEAN,0.001107848197901302
B_BB_STATUS_ENCODED_MAX_YEAR_0_MIN_OVERALL,0.0011044024739053928
B_BB_EXP_WEIGHTED_STATUS_LAST_YEAR_0_SUM_OVERALL,0.0011008013026818104
B_CREDIT_DAY_OVERDUE_MEAN_CA_BAD_DEBT,0.0010950716439667254
OBS_30_CREDIT_RATIO,0.001093896218669491
B_DAYS_CREDIT_MAX_OVERALL,0.0010918954260553855
B_BB_STATUS_ENCODED_FIRST_MIN_OVERALL,0.001091565685425849
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_REST_STD_OVERALL,0.001087992935236186
FLOORSMAX_AVG,0.0010749427293887293
B_AMT_CREDIT_SUM_MEAN_CA_ACTIVE,0.0010699261216694587
B_DAYS_CREDIT_STD_OVERALL,0.001069028632329301
OBS_30_CNT_SOCIAL_CIRCLE,0.0010669859233078626
B_BB_STATUS_ENCODED_LAST_YEAR_1_MEAN_OVERALL,0.0010592348911153478
B_AMT_CREDIT_SUM_OVERDUE_SUM_CA_BAD_DEBT,0.0010546238298375376
B_DAYS_CREDIT_MIN_CA_CLOSED,0.0010523157255220696
B_B_AMT_ANNUITY_CREDIT_RATIO_MEAN_OVERALL,0.0010511490003093469
B_BB_STATUS_ENCODED_FIRST_MAX_OVERALL,0.0010509081325390135
B_B_CREDIT_DURATION_MIN_CA_ACTIVE,0.0010472605727064445
B_BB_WEIGHTED_STATUS_MEAN_MAX_OVERALL,0.0010446224932410704
B_BB_EXP_WEIGHTED_STATUS_LAST_YEAR_1_SUM_OVERALL,0.0010417828902435956
B_BB_STATUS_ENCODED_MEAN_YEAR_1_SUM_OVERALL,0.0010409539683889147
YEARS_BUILD_AVG,0.0010362989075906805
B_BB_STATUS_ENCODED_MAX_YEAR_0_STD_OVERALL,0.0010358676289458119
B_BB_WEIGHTED_STATUS_SUM_MEAN_OVERALL,0.0010331637368126128
CREDIT_EXT_RATIO,0.0010322099284864278
B_DAYS_CREDIT_MIN_CA_ACTIVE,0.0010259089446999709
B_BB_WEIGHTED_STATUS_FIRST_YEAR_0_STD_OVERALL,0.0010255727385099363
ANNUITY_INCOME_RATIO_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.0010206658503107914
B_BB_MONTHS_BALANCE_POS_COUNT_MEAN_CA_ACTIVE,0.0010205171647291592
B_B_CNT_PROLONGED_DURATION_RATIO_STD_OVERALL,0.0010162563549364731
B_B_CREDIT_DURATION_STD_CA_ACTIVE,0.0010063299735648399
B_DAYS_CREDIT_MAX_CA_CLOSED,0.00100530136526369
B_AMT_CREDIT_SUM_SUM_CA_SOLD,0.0010046651570881204
DEF_60_CREDIT_RATIO,0.0010033486604038317
AMT_ENQ_SUM,0.0009929085775118845
B_BB_STATUS_ENCODED_FIRST_YEAR_1_STD_OVERALL,0.0009792005282887935
AGE_EMPLOYED_DIFF_MEAN_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,0.000977710538390584
B_AMT_CREDIT_SUM_DEBT_SUM_CA_CLOSED,0.0009747549447065656
B_B_CURRENT_AMT_OVERDUE_DURATION_RATIO_MAX_OVERALL,0.0009684249536337525
B_AMT_CREDIT_SUM_SUM_OVERALL,0.0009665683814940641
B_BB_WEIGHTED_STATUS_LAST_YEAR_0_MAX_OVERALL,0.0009626436178604874
B_CREDIT_DAY_OVERDUE_MEAN_OVERALL,0.0009590501864493704
B_CREDIT_DAY_OVERDUE_SUM_CA_ACTIVE,0.0009581009493870828
B_B_AMT_ANNUITY_CREDIT_RATIO_MAX_OVERALL,0.000955880386809511
B_B_MAX_AMT_OVERDUE_DURATION_RATIO_SUM_OVERALL,0.0009517937490029314
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_REST_SUM_OVERALL,0.0009474666493255166
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_MAX_OVERALL,0.0009355634626850063
B_AMT_ANNUITY_MAX_CA_SOLD,0.0009233160137594653
YEARS_BEGINEXPLUATATION_MEDI,0.0009208723571008133
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_MEAN_OVERALL,0.0009198641069148951
B_BB_WEIGHTED_STATUS_LAST_YEAR_0_STD_OVERALL,0.0009176264080293836
B_AMT_CREDIT_SUM_MAX_OVERALL,0.0009113193225937631
B_B_AMT_OVERDUE_DURATION_LEFT_RATIO_MIN_OVERALL,0.0009110641416906815
B_BB_STATUS_ENCODED_FIRST_YEAR_REST_MAX_OVERALL,0.0009040022797613113
B_DAYS_CREDIT_MAX_CA_BAD_DEBT,0.000900533935178359
B_BB_WEIGHTED_STATUS_MAX_YEAR_0_SUM_OVERALL,0.0008988026862637166
CAR_AGE_RATIO,0.0008970036824504519
B_AMT_ANNUITY_SUM_CA_BAD_DEBT,0.0008956934421386871
B_BB_WEIGHTED_STATUS_MEAN_YEAR_0_SUM_OVERALL,0.0008954268295166482
B_B_CREDIT_DURATION_STD_OVERALL,0.0008932331682874024
B_BB_WEIGHTED_STATUS_MAX_YEAR_1_SUM_OVERALL,0.0008865419549200927
B_BB_STATUS_ENCODED_LAST_YEAR_0_SUM_OVERALL,0.0008853335143552821
B_BB_WEIGHTED_STATUS_SUM_SUM_OVERALL,0.0008774158680899109
INCOME_APARTMENT_MODE_MUL,0.0008753782731741154
B_DAYS_CREDIT_ENDDATE_MEAN_CA_BAD_DEBT,0.0008677235785930344
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_REST_MAX_OVERALL,0.0008591198263145384
B_B_CURRENT_DEBT_TO_CREDIT_RATIO_MEAN_OVERALL,0.0008580885552796242
B_B_CREDIT_DURATION_MEAN_CA_CLOSED,0.0008571137879388226
B_BB_WEIGHTED_STATUS_MAX_YEAR_1_MAX_OVERALL,0.000854733046366001
B_BB_STATUS_ENCODED_MEAN_YEAR_1_MIN_OVERALL,0.0008530570531977616
B_B_CREDIT_DURATION_MAX_CA_ACTIVE,0.000848583058915587
AMT_INCOME_TOTAL_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,0.0008395841831312269
B_BB_STATUS_ENCODED_MAX_MIN_OVERALL,0.0008391628293786548
B_AMT_CREDIT_SUM_OVERDUE_SUM_CA_CLOSED,0.0008383311786129927
B_AMT_CREDIT_MAX_OVERDUE_MEAN_OVERALL,0.0008375510975635215
B_AMT_ANNUITY_MEAN_CA_CLOSED,0.0008371169272507784
REGION_RATING_MUL,0.0008200068857674364
AGE_EMPLOYED_DIFF_MEAN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,0.0008153642225928952
B_BB_STATUS_ENCODED_MAX_YEAR_1_SUM_OVERALL,0.0008149804258118292
B_AMT_CREDIT_MAX_OVERDUE_STD_OVERALL,0.0008149357849313931
B_B_CNT_PROLONGED_MAX_OVERDUE_MUL_STD_OVERALL,0.0008133842546706819
B_DAYS_CREDIT_MEAN_OVERALL,0.0008116406070178946
B_BB_MONTHS_BALANCE_POS_MEAN_STD_OVERALL,0.0008113606721320174
B_AMT_CREDIT_MAX_OVERDUE_SUM_OVERALL,0.0008060881769363349
B_B_CREDIT_DURATION_STD_CA_SOLD,0.0008048235580768489
B_CREDIT_DAY_OVERDUE_SUM_CA_SOLD,0.000797756939390023
B_BB_WEIGHTED_STATUS_FIRST_MAX_OVERALL,0.0007956657219055785
B_CREDIT_DAY_OVERDUE_MAX_CA_BAD_DEBT,0.0007956630967248382
B_BB_EXP_ENCODED_STATUS_LAST_STD_OVERALL,0.0007937933243027271
B_DAYS_CREDIT_ENDDATE_MIN_CA_CLOSED,0.0007916191463779247
REG_REGION_NOT_LIVE_REGION,0.0007762752123182688
ANNUITY_INCOME_RATIO_MAX_AGG_FLAG_OWN_CAR_FLAG_OWN_REALTY_NAME_INCOME_TYPE,0.000773765486888689
