Model,AUC,Gini,KS,Accuracy,Precision,Recall,F1,Brier,LogLoss
TabNet_Highest (Baseline with Optimal Threshold),0.7398247003481808,0.47964940069636164,0.3565746186479918,0.6796852134889922,0.15593331153971887,0.6725075528700907,0.25316551671847753,0.26056654386265715,0.7315138968749323
