Model,AUC,Gini,KS,Accuracy,Precision,Recall,F1,Brier,LogLoss
TabNet_Pro (Baseline),0.7389097668859868,0.4778195337719735,0.3583855013108812,0.6838964586517512,0.15719427867765465,0.668479355488419,0.25453429962805324,0.2048715455170399,0.5951939911429108
