,number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
208,208,0.7598988415158513,2025-04-09 23:00:36.747003,2025-04-09 23:01:55.560073,0 days 00:01:18.813070,0.8661670881057136,0.28205804628293685,0.015963526251653527,8,865,0.21826342390554862,2.923872198703559e-08,0.9784295790529609,COMPLETE
209,209,0.7663062455784758,2025-04-09 23:01:55.572618,2025-04-09 23:02:56.751347,0 days 00:01:01.178729,0.6000050338003362,0.3289603502251142,0.013193039706696153,7,934,0.4773461933562015,7.594767387368734e-08,0.9680268661593764,COMPLETE
210,210,0.7679328170794358,2025-04-09 23:02:56.763478,2025-04-09 23:03:47.963818,0 days 00:00:51.200340,0.6150867487570932,0.30676500504312965,0.014426367752296082,6,985,0.3122252560066276,5.066409240686854e-08,0.9356480207860924,COMPLETE
211,211,0.7634228284453399,2025-04-09 23:03:47.975953,2025-04-09 23:05:09.382455,0 days 00:01:21.406502,0.6383830470752089,0.2727665148963845,0.01225215828684459,8,907,0.9781434002770438,1.320556085013468e-07,0.9458382601779787,COMPLETE
212,212,0.7681720238623647,2025-04-09 23:05:09.396451,2025-04-09 23:05:53.369762,0 days 00:00:43.973311,0.8810656031980231,0.3205099428939029,0.01653261991270485,5,995,0.5830732925757256,6.856186266072183e-08,0.9599303132516472,COMPLETE
213,213,0.7675337090113449,2025-04-09 23:05:53.381761,2025-04-09 23:06:37.447999,0 days 00:00:44.066238,0.8669898555576896,0.24269127455292652,0.013599293784208086,5,1000,2.660528402550909e-06,3.5080178385561375e-08,0.9724043798262811,COMPLETE
214,214,0.7685635343622386,2025-04-09 23:06:37.463814,2025-04-09 23:07:19.731039,0 days 00:00:42.267225,0.8703951096774828,0.29739591049560804,0.018073409567613146,5,962,0.0003709206574382461,1.6868819493357416e-08,0.814686743582427,COMPLETE
215,215,0.7674205270095026,2025-04-09 23:07:19.743009,2025-04-09 23:08:02.754935,0 days 00:00:43.011926,0.8531648702926399,0.25471745018544484,0.01463253126312266,5,978,0.17714519211838867,1.0193942860983232e-07,0.9819157641137223,COMPLETE
216,216,0.7607899791008705,2025-04-09 23:08:02.766937,2025-04-09 23:09:28.327006,0 days 00:01:25.560069,0.8451282045637546,0.3073823891622903,0.01523696723752403,8,947,0.36749425254336443,2.2191065886666013e-08,0.9544117311515672,COMPLETE
217,217,0.7664727886823763,2025-04-09 23:09:28.342009,2025-04-09 23:10:28.500228,0 days 00:01:00.158219,0.6305232956132262,0.3286805116822591,0.011007351497142045,7,880,0.2556637207747892,3.9992516219453396e-08,0.9637661851830365,COMPLETE
218,218,0.7625680694575264,2025-04-09 23:10:28.512890,2025-04-09 23:11:56.469795,0 days 00:01:27.956905,0.7512021983858472,0.3384879823852895,0.012707031775488077,8,967,0.6967868593315302,1.337563149188461e-08,0.8412753089196698,COMPLETE
219,219,0.7641175375253296,2025-04-09 23:11:56.483189,2025-04-09 23:12:59.848932,0 days 00:01:03.365743,0.8935136745040481,0.2910822352568417,0.016148425789374827,7,922,0.49412195907634743,6.19597927762304e-08,0.9886918493619478,COMPLETE
220,220,0.7611021390152033,2025-04-09 23:12:59.861574,2025-04-09 23:14:32.286208,0 days 00:01:32.424634,0.8777603038362329,0.31783196156624677,0.013677609396377468,8,1000,0.10998788379233339,2.2345447881515476e-08,0.9276786890890627,COMPLETE
221,221,0.7675101976855077,2025-04-09 23:14:32.300208,2025-04-09 23:15:20.618342,0 days 00:00:48.318134,0.6209772875096906,0.22265619896291763,0.011638829230239798,6,897,0.0001553734140853878,3.204469859212727e-08,0.976360340476065,COMPLETE
222,222,0.7631226897108163,2025-04-09 23:15:20.631340,2025-04-09 23:16:34.268699,0 days 00:01:13.637359,0.6322149160701985,0.28899662252991065,0.012918937994146508,8,840,0.2884904561303823,4.750028461399055e-08,0.981381898539445,COMPLETE
223,223,0.7624206658353148,2025-04-09 23:16:34.280701,2025-04-09 23:17:43.447406,0 days 00:01:09.166705,0.7158856674361898,0.26525738726393366,0.014616751707355203,8,760,0.37249379555144424,4.00653911110655e-08,0.9696477724649158,COMPLETE
224,224,0.7638851523555956,2025-04-09 23:17:43.460817,2025-04-09 23:18:53.117136,0 days 00:01:09.656319,0.6081688114206676,0.2797346307002811,0.012409932022725145,8,779,0.18231557868629894,7.066375897195147e-08,0.9637054489362945,COMPLETE
225,225,0.7635309138588171,2025-04-09 23:18:53.129136,2025-04-09 23:20:05.715643,0 days 00:01:12.586507,0.6507727678477392,0.2998398669557153,0.013861659058233727,8,814,0.9837373585804642,2.8255833205638584e-08,0.9501514174450425,COMPLETE
226,226,0.7622534352820225,2025-04-09 23:20:05.728643,2025-04-09 23:21:14.652229,0 days 00:01:08.923586,0.6240649409905807,0.30900348480077017,0.01533550083186226,8,793,0.5814740770379152,1.719607904982945e-08,0.976438267529293,COMPLETE
227,227,0.76730501992579,2025-04-09 23:21:14.665229,2025-04-09 23:21:51.053819,0 days 00:00:36.388590,0.8625350602599073,0.290997825324078,0.01706322449521664,5,802,0.2574046960093685,1.213906874206853e-07,0.9852260912817127,COMPLETE
228,228,0.7627152654533224,2025-04-09 23:21:51.066345,2025-04-09 23:23:06.884929,0 days 00:01:15.818584,0.6647200740769811,0.31322196703650407,0.013427201299252439,8,858,0.062400513511328984,4.233001273991201e-08,0.9584778934845237,COMPLETE
229,229,0.7664604780501917,2025-04-09 23:23:06.897928,2025-04-09 23:24:11.564089,0 days 00:01:04.666161,0.6398627462004978,0.3017138071758019,0.010862242146539382,7,976,0.39931992516175996,5.756371382045491e-08,0.9943299013511925,COMPLETE
230,230,0.7408204927249818,2025-04-09 23:24:11.579092,2025-04-09 23:25:27.739124,0 days 00:01:16.160032,0.613012217384117,0.2826958375638812,0.05182634275634315,8,951,0.7395498974510172,2.657650898812573e-08,0.9682240523926955,COMPLETE
231,231,0.7671921034408384,2025-04-09 23:25:27.751600,2025-04-09 23:26:19.366901,0 days 00:00:51.615301,0.8833964208723623,0.32245056695641877,0.011820530287251567,6,937,0.1736118770342956,8.673395320614655e-08,0.9803936374719144,COMPLETE
232,232,0.760641684299326,2025-04-09 23:26:19.379617,2025-04-09 23:27:40.928859,0 days 00:01:21.549242,0.6082193383505418,0.30047478079765355,0.015091688274939537,8,981,0.31308731900627407,1.017760263365564e-08,0.9755150453881686,COMPLETE
233,233,0.7607882017519572,2025-04-09 23:27:40.941860,2025-04-09 23:29:00.652389,0 days 00:01:19.710529,0.6030037251703335,0.29408943688899647,0.015691275958632053,8,961,0.4777082630830904,1.3773631890547809e-08,0.9845215344738912,COMPLETE
234,234,0.763293643623608,2025-04-09 23:29:00.664460,2025-04-09 23:30:06.360757,0 days 00:01:05.696297,0.625552675383793,0.30920429211192463,0.014200580911823489,8,738,0.2701743680196908,1.748036225249761e-08,0.9689945642720089,COMPLETE
235,235,0.7505694591406467,2025-04-09 23:30:06.373758,2025-04-09 23:31:25.686479,0 days 00:01:19.312721,0.6169345129887256,0.3354132383653806,0.033416209629996654,8,979,0.7422361295869816,2.915645597484236e-08,0.9415418063852563,COMPLETE
236,236,0.7601889295732757,2025-04-09 23:31:25.699645,2025-04-09 23:32:41.986688,0 days 00:01:16.287043,0.6001994156994819,0.2749563541489726,0.01814044031672993,8,917,0.3972520786421379,1.3035828088480072e-08,0.9581252493366287,COMPLETE
237,237,0.7638199008839364,2025-04-09 23:32:41.999957,2025-04-09 23:33:32.739679,0 days 00:00:50.739722,0.6296746133590547,0.31676022189956315,0.013011638146641575,8,515,0.134059624825872,4.707021592732611e-08,0.9772995100628356,COMPLETE
238,238,0.765441557260905,2025-04-09 23:33:32.753679,2025-04-09 23:34:26.882659,0 days 00:00:54.128980,0.6161162177316243,0.2866057171841118,0.016637838481108065,7,831,0.5519463380532288,2.113401319943012e-08,0.9918314080196501,COMPLETE
239,239,0.7613729523276168,2025-04-09 23:34:26.894661,2025-04-09 23:35:48.830355,0 days 00:01:21.935694,0.873733742484699,0.3268019812979438,0.014348082145231351,8,876,0.19194756340040386,3.5591941624140406e-08,0.9503589256514919,COMPLETE
240,240,0.7682238876050193,2025-04-09 23:35:48.842675,2025-04-09 23:36:29.715943,0 days 00:00:40.873268,0.6723342103143685,0.34776705183997303,0.02111591313424317,5,963,0.29803232562142595,2.4442517913505887e-08,0.9643001256859951,COMPLETE
241,241,0.7611862594419085,2025-04-09 23:36:29.728125,2025-04-09 23:37:54.165934,0 days 00:01:24.437809,0.6395082396783396,0.2963614548892515,0.015470046016791947,8,983,0.6790542943110953,5.2417025923264506e-08,0.7998435917565563,COMPLETE
242,242,0.7601101139179901,2025-04-09 23:37:54.178411,2025-04-09 23:39:47.782578,0 days 00:01:53.604167,0.6322586026114414,0.2791758772148535,0.010126102709070436,9,945,0.7680222241576014,1.28734806584747e-08,0.9575616903368697,COMPLETE
243,243,0.7596426266226672,2025-04-09 23:39:47.796535,2025-04-09 23:41:38.525339,0 days 00:01:50.728804,0.6222127937096461,0.2669541779265035,0.010462375217234523,9,933,0.4619606581608002,1.3783010258190919e-08,0.9704680402487522,COMPLETE
244,244,0.7540564034023836,2025-04-09 23:41:38.536380,2025-04-09 23:44:16.988876,0 days 00:02:38.452496,0.6076217035700974,0.3058451498544187,0.010235200614394405,10,954,0.001574424181852112,1.9081966678971275e-08,0.9513650747948753,COMPLETE
245,245,0.759699860820165,2025-04-09 23:44:17.001401,2025-04-09 23:46:05.311673,0 days 00:01:48.310272,0.6318509374218446,0.2851819488179136,0.011637205301092234,9,912,0.9161027733146743,1.164824980897448e-08,0.9630138595064934,COMPLETE
246,246,0.7665515720525894,2025-04-09 23:46:05.325675,2025-04-09 23:47:11.085365,0 days 00:01:05.759690,0.6468803736615393,0.29563324534293484,0.012811866502607345,7,999,0.9946767040239517,1.0023020928621251e-08,0.9405999058795618,COMPLETE
247,247,0.7669928126971268,2025-04-09 23:47:11.105085,2025-04-09 23:48:00.016098,0 days 00:00:48.911013,0.6162727398533341,0.3133126377263859,0.010070433251876927,6,892,0.35984193987498087,3.222655480474067e-08,0.9754556428491679,COMPLETE
248,248,0.7563244742871328,2025-04-09 23:48:00.033097,2025-04-09 23:49:47.290487,0 days 00:01:47.257390,0.6571005465574936,0.2510225331070858,0.01363791626212543,9,936,0.5085190184148044,2.0015577127340226e-08,0.9833657717701094,COMPLETE
249,249,0.7648052958518334,2025-04-09 23:49:47.302827,2025-04-09 23:50:53.832573,0 days 00:01:06.529746,0.883549366231574,0.30275660504234264,0.014798526390353424,7,969,0.23312110906997296,7.738251132900968e-08,0.9602736673553512,COMPLETE
250,250,0.7555069683766822,2025-04-09 23:50:53.844572,2025-04-09 23:51:52.758405,0 days 00:00:58.913833,0.8965784154273031,0.3226947232524062,0.03944408757524017,7,864,0.6114598723528931,4.1611933316780314e-08,0.9518505895858413,COMPLETE
251,251,0.7631574852261839,2025-04-09 23:51:52.771729,2025-04-09 23:53:17.035504,0 days 00:01:24.263775,0.625593074159102,0.2828751615283128,0.012323470252129473,8,985,0.35525251632061766,2.9823592759541186e-08,0.9704197159414306,COMPLETE
252,252,0.758280536106768,2025-04-09 23:53:17.048504,2025-04-09 23:54:04.113158,0 days 00:00:47.064654,0.8635776905190139,0.08161310709282754,0.04504078166425787,6,925,0.687361927265757,5.939588017979046e-08,0.98831831360423,COMPLETE
253,253,0.7684038095316978,2025-04-09 23:54:04.126350,2025-04-09 23:54:43.421786,0 days 00:00:39.295436,0.6103949749282762,0.3369845193218648,0.0173218690774552,5,906,0.2452815369435565,1.719796217694906e-08,0.8281617995682262,COMPLETE
254,254,0.760939347102761,2025-04-09 23:54:43.434228,2025-04-09 23:56:03.578315,0 days 00:01:20.144087,0.633385711661844,0.29277542424570907,0.015993815642778467,8,950,0.1323388017753851,2.3993485670932767e-08,0.9461143087025926,COMPLETE
255,255,0.7641086207222474,2025-04-09 23:56:03.591678,2025-04-09 23:57:20.313061,0 days 00:01:16.721383,0.6207701213033142,0.3108970963723934,0.010905285435415413,8,853,0.9972551282968471,1.7563613236281592e-07,0.9786612135491902,COMPLETE
256,256,0.7642273017625847,2025-04-09 23:57:20.326033,2025-04-09 23:58:14.185801,0 days 00:00:53.859768,0.6436993454604271,0.2732143164475851,0.019177192179424592,7,819,5.683185685325184e-07,1.0388860163375051e-07,0.9667060760546448,COMPLETE
257,257,0.7537946816777559,2025-04-09 23:58:14.199421,2025-04-10 00:00:12.919178,0 days 00:01:58.719757,0.8710573214583319,0.1302525823631339,0.01393705411110893,9,970,0.4814661664590334,4.293813780997786e-08,0.9991749169710308,COMPLETE
258,258,0.7673830139816407,2025-04-10 00:00:12.932324,2025-04-10 00:01:02.406055,0 days 00:00:49.473731,0.8881886298417551,0.36958289467611416,0.013222246288299525,6,887,0.32860381110782905,1.0726644828135857e-08,0.9330494344390718,COMPLETE
259,259,0.761040707758261,2025-04-10 00:01:02.420056,2025-04-10 00:02:22.735207,0 days 00:01:20.315151,0.6137948981100351,0.32987228565577387,0.014834685877696747,8,945,0.1948214682516385,6.85606503860256e-08,0.7126081614618975,COMPLETE
260,260,0.7667998459311802,2025-04-10 00:02:22.748208,2025-04-10 00:03:27.918625,0 days 00:01:05.170417,0.6375629773449076,0.262703217805354,0.011477054270659402,7,983,0.6160996775286008,3.168009470494504e-08,0.9587208860089066,COMPLETE
261,261,0.713045599637,2025-04-10 00:03:27.931627,2025-04-10 00:04:40.174130,0 days 00:01:12.242503,0.8086627166663474,0.30296163857046876,0.22717725411265544,8,922,8.379550852100558e-05,1.671728290433779e-08,0.9741922230280845,COMPLETE
262,262,0.7669349149857221,2025-04-10 00:04:40.188129,2025-04-10 00:05:22.227477,0 days 00:00:42.039348,0.8522743668331336,0.319392250697317,0.02947965356352015,5,999,0.45743552907181395,2.4681538023099324e-08,0.9843208031785388,COMPLETE
263,263,0.7597941510447551,2025-04-10 00:05:22.243258,2025-04-10 00:06:50.591058,0 days 00:01:28.347800,0.907424624604439,0.359359917412507,0.01635727474287495,8,968,0.2758133244517487,5.385773341953268e-08,0.9546360550544276,COMPLETE
264,264,0.7673725803367832,2025-04-10 00:06:50.603800,2025-04-10 00:07:39.079807,0 days 00:00:48.476007,0.8382911994496324,0.29150858697610094,0.012409641293458309,6,875,0.000527352684386412,3.735081843409603e-08,0.9662568124267182,COMPLETE
265,265,0.7661743744160437,2025-04-10 00:07:39.092395,2025-04-10 00:08:38.571675,0 days 00:00:59.479280,0.6271678390386384,0.3464886808900028,0.014210437439850615,7,899,0.7219749413135664,9.935787925725764e-08,0.9430898608082451,COMPLETE
266,266,0.7605112347933689,2025-04-10 00:08:38.584672,2025-04-10 00:10:06.883261,0 days 00:01:28.298589,0.8773116874929892,0.30992823391391017,0.0154754475762558,8,951,0.38126169545294564,1.716917255648358e-08,0.7785854687209824,COMPLETE
267,267,0.7627077680801584,2025-04-10 00:10:06.896423,2025-04-10 00:11:27.312484,0 days 00:01:20.416061,0.6068191522825778,0.23177407448769144,0.013137979193413698,8,935,0.1520787574817996,1.0459357632611057e-08,0.9220851728802999,COMPLETE
268,268,0.760676418027744,2025-04-10 00:11:27.325749,2025-04-10 00:12:39.132166,0 days 00:01:11.806417,0.6519415630952854,0.321981740578194,0.01747487774290634,8,843,0.10246411824599418,2.5755948110450726e-08,0.9755777947049743,COMPLETE
269,269,0.767158417307364,2025-04-10 00:12:39.145437,2025-04-10 00:13:32.863360,0 days 00:00:53.717923,0.8613874860592883,0.282452259668701,0.010023608996915066,6,962,0.5907382718069845,6.780276278314268e-08,0.9639149076522839,COMPLETE
270,270,0.7669579548381709,2025-04-10 00:13:32.876139,2025-04-10 00:14:13.577863,0 days 00:00:40.701724,0.6292762154773719,0.2996434854094424,0.011853883225298052,5,917,0.0002476169978611363,0.15564939215013165,0.9901835283619282,COMPLETE
271,271,0.7666394770691041,2025-04-10 00:14:13.595239,2025-04-10 00:15:01.960072,0 days 00:00:48.364833,0.6182697127662931,0.3308435401658586,0.014474366009918204,7,697,0.243136993277579,4.403508637138613e-08,0.9517766856304386,COMPLETE
272,272,0.7618909640917184,2025-04-10 00:15:01.975072,2025-04-10 00:15:44.505863,0 days 00:00:42.530791,0.644669949665077,0.3080710338824096,0.0110971750162252,8,388,0.0023864950961511155,1.5237688098680513e-08,0.9737711421996444,COMPLETE
273,273,0.7616094616370621,2025-04-10 00:15:44.519606,2025-04-10 00:17:07.346815,0 days 00:01:22.827209,0.621716513078406,0.2740630720653822,0.01361469971603297,8,983,0.41782796041819464,3.338307056659204e-08,0.9803237975161007,COMPLETE
274,274,0.7657932630493981,2025-04-10 00:17:07.359553,2025-04-10 00:18:04.643611,0 days 00:00:57.284058,0.6604877752483129,0.340417837557217,0.015510485451946514,7,864,1.242667290675027e-06,2.157913409347396e-08,0.9594408450306529,COMPLETE
275,275,0.754097562416898,2025-04-10 00:18:04.657032,2025-04-10 00:19:47.560186,0 days 00:01:42.903154,0.8700440673344699,0.2923218977085059,0.018819198214416587,9,808,0.9994449038977721,5.6256962208472205e-08,0.9676928023477037,COMPLETE
276,276,0.7656212348229822,2025-04-10 00:19:47.571523,2025-04-10 00:20:22.272915,0 days 00:00:34.701392,0.792611415941201,0.3153460806314905,0.012497954570257456,4,901,0.07333410550590966,3.412879452492168e-08,0.8948729917119699,COMPLETE
277,277,0.7450621384113612,2025-04-10 00:20:22.285069,2025-04-10 00:23:01.231405,0 days 00:02:38.946336,0.887436251843026,0.3011217521396997,0.01662137941284599,10,935,0.19682375364987287,1.419472606964564e-07,0.9928181770811592,COMPLETE
278,278,0.7677097734284812,2025-04-10 00:23:01.244405,2025-04-10 00:23:36.778602,0 days 00:00:35.534197,0.6006967619900282,0.24629512048163252,0.024446650802855307,6,644,0.6562078728641183,7.307089246821158e-08,0.8618056252968256,COMPLETE
279,279,0.7613510630483605,2025-04-10 00:23:36.792430,2025-04-10 00:24:59.862663,0 days 00:01:23.070233,0.8978945673748847,0.2841911118933513,0.01435742863878186,8,883,0.32338585148332233,1.4480778609682701e-08,0.9383368544874715,COMPLETE
280,280,0.7676538462197866,2025-04-10 00:24:59.874776,2025-04-10 00:25:41.533295,0 days 00:00:41.658519,0.6105988670641892,0.32275871948582785,0.013252373374027075,5,958,0.013950487282816454,3.3996239368159887e-07,0.9823537921602535,COMPLETE
281,281,0.7468396776952252,2025-04-10 00:25:41.546083,2025-04-10 00:27:07.876972,0 days 00:01:26.330889,0.8773104477842989,0.25987146779330733,0.03671039212741432,8,987,0.548298262276255,2.373291564915702e-08,0.9482291799413138,COMPLETE
282,282,0.7659556174434422,2025-04-10 00:27:07.888971,2025-04-10 00:28:03.078787,0 days 00:00:55.189816,0.6294626130130603,0.3535980964764831,0.015663153577186496,7,831,0.392548833501868,4.670322159474035e-08,0.9564123925536269,COMPLETE
283,283,0.7504560956744303,2025-04-10 00:28:03.091758,2025-04-10 00:29:16.683966,0 days 00:01:13.592208,0.6362209467168557,0.33268156010069777,0.032210037743366095,8,919,0.22673915169330072,1.0105459777696697e-08,0.9717198517324067,COMPLETE
284,284,0.7659458968533788,2025-04-10 00:29:16.696646,2025-04-10 00:30:19.573895,0 days 00:01:02.877249,0.6194463032183548,0.3129623787675569,0.014825764736445484,7,972,2.360206319452031e-05,9.349447793834044e-08,0.9628897891368086,COMPLETE
285,285,0.7672437640101907,2025-04-10 00:30:19.585892,2025-04-10 00:31:06.201329,0 days 00:00:46.615437,0.614091694633464,0.29842660505342855,0.010848233283606795,6,852,0.7511510789804166,1.8654471714389858e-08,0.9844537675372267,COMPLETE
286,286,0.761242831238778,2025-04-10 00:31:06.215202,2025-04-10 00:32:34.405062,0 days 00:01:28.189860,0.8550129039086433,0.2910193933325155,0.012441190404070178,8,944,0.16491311233423492,3.054833784182643e-08,0.6520879263708286,COMPLETE
287,287,0.7598317431153809,2025-04-10 00:32:34.418064,2025-04-10 00:33:57.363380,0 days 00:01:22.945316,0.6378811405394939,0.3069674580191574,0.017107161208461553,8,1000,0.5230201379541666,5.4769300551668133e-08,0.9699044488471995,COMPLETE
288,288,0.7618232511615892,2025-04-10 00:33:57.376721,2025-04-10 00:35:20.264123,0 days 00:01:22.887402,0.8653458271357762,0.27010236734394627,0.013677275367379012,8,888,0.28401314496862273,3.903882919262657e-08,0.9554918338954626,COMPLETE
289,289,0.7665692264209367,2025-04-10 00:35:20.279125,2025-04-10 00:35:54.968638,0 days 00:00:34.689513,0.7432958620809906,0.32023943397840504,0.014939317801202888,4,910,0.9751064741675072,2.359066521740912e-08,0.931114906671757,COMPLETE
290,290,0.7657709401482179,2025-04-10 00:35:54.984636,2025-04-10 00:36:31.013957,0 days 00:00:36.029321,0.6823429138695022,0.27999199102207845,0.011484162761285218,6,604,0.103839315195358,8.528802399252715e-08,0.9783280224785267,COMPLETE
291,291,0.7592626474601212,2025-04-10 00:36:31.032531,2025-04-10 00:37:33.800917,0 days 00:01:02.768386,0.8277487977363067,0.3413515707109453,0.027831859478203786,7,958,0.045463398903688106,1.7588840824508453e-08,0.9444813460497271,COMPLETE
292,292,0.7607187610138021,2025-04-10 00:37:33.813959,2025-04-10 00:38:48.675210,0 days 00:01:14.861251,0.652660483654985,0.30350393770247247,0.018187636837997515,8,873,0.4500076436022846,1.3667831758709293e-08,0.9097832571784088,COMPLETE
293,293,0.7654764429518202,2025-04-10 00:38:48.688690,2025-04-10 00:39:49.322189,0 days 00:01:00.633499,0.6068804222962152,0.2897486865169633,0.01622701966090803,7,935,0.31769682771094254,4.444971697298163e-08,0.8847796734052362,COMPLETE
294,294,0.7679099753905363,2025-04-10 00:39:49.335247,2025-04-10 00:40:33.184938,0 days 00:00:43.849691,0.8816095463399798,0.32667107560463043,0.013615803967137347,5,981,0.6981917594204023,2.8384689027617078e-08,0.964211408121023,COMPLETE
295,295,0.7589189311138304,2025-04-10 00:40:33.203939,2025-04-10 00:42:06.393951,0 days 00:01:33.190012,0.625500694130961,0.3153755235832082,0.012646992742847845,9,786,0.13821780584372653,5.895960682054753e-08,0.98864603137317,COMPLETE
296,296,0.7629623186221837,2025-04-10 00:42:06.408116,2025-04-10 00:43:38.244456,0 days 00:01:31.836340,0.845319230075094,0.29780777131152275,0.010628210170595995,8,968,0.9989742753897924,1.1926929755154005e-07,0.9704131958895958,COMPLETE
