Feature,Importance
B_B_AMT_ANNUITY_CREDIT_RATIO_SUM_OVERALL,4.694598742989911e-06
CAR_AGE_DIFF,4.524158016611216e-06
B_B_CURRENT_CREDIT_DEBT_DIFF_STD_OVERALL,2.875805557242993e-06
MISSING_VALS_TOTAL_APP,2.498492993777833e-06
B_B_AMT_OVERDUE_DURATION_LEFT_RATIO_STD_OVERALL,2.3865522171757533e-06
CREDIT_GOODS_DIFF,1.979022986223899e-06
B_B_AMT_ANNUITY_CREDIT_RATIO_MAX_OVERALL,1.5117183513901538e-06
B_BB_STATUS_ENCODED_LAST_YEAR_1_MAX_OVERALL,1.4719966587668005e-06
B_CREDIT_DAY_OVERDUE_MEAN_OVERALL,1.1773929899583085e-06
B_BB_WEIGHTED_STATUS_MAX_YEAR_1_MAX_OVERALL,1.1757042546355127e-06
B_BB_STATUS_ENCODED_MEAN_MEAN_CA_SOLD,1.1333743711130824e-06
ANNUITY_INCOME_RATIO_MAX_AGG_NAME_EDUCATION_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,1.1197232660997247e-06
B_BB_STATUS_ENCODED_FIRST_YEAR_1_SUM_OVERALL,9.495827099687818e-07
B_AMT_CREDIT_SUM_OVERDUE_SUM_CA_CLOSED,9.251132022016064e-07
B_BB_STATUS_ENCODED_LAST_YEAR_1_MEAN_OVERALL,9.077212246974619e-07
B_BB_MONTHS_BALANCE_POS_MEAN_MEAN_OVERALL,6.241134013309816e-07
B_AMT_CREDIT_SUM_OVERDUE_SUM_CA_BAD_DEBT,5.698346246623651e-07
B_BB_STATUS_ENCODED_MAX_YEAR_REST_MAX_OVERALL,5.317065789109403e-07
B_CREDIT_ACTIVE_CLOSED_MEAN,4.1139884252220304e-07
AMT_INCOME_TOTAL_MAX_AGG_OCCUPATION_TYPE_ORGANIZATION_TYPE,4.1137261475714313e-07
B_DAYS_CREDIT_ENDDATE_MIN_OVERALL,3.674919677817812e-07
