Model,AUC,Gini,KS,Accuracy,Precision,Recall,F1,Brier,LogLoss
TabNet_Pro Max (Baseline with Optimal Threshold),0.7513789818076875,0.502757963615375,0.381147132105612,0.698643946538324,0.1657387791299207,0.6775427995971802,0.2663288734066978,0.1994790262694157,0.5809771949623577
