Model,AUC,Gini,KS,Accuracy,Precision,Recall,F1,Brier,LogLoss
TabNet_High (Baseline),0.7557029510623039,0.5114059021246078,0.383423145206213,0.6642873402490976,0.15684901531728665,0.721852970795569,0.25770267841092936,0.2104372163215085,0.6101148627475268
