Model,AUC,Gini,KS,Accuracy,Precision,Recall,F1,Brier,LogLoss
TabNet_10 (Baseline with Optimal Threshold),0.7493682140015394,0.4987364280030788,0.3741308532884053,0.7089525543884752,0.16814613371645543,0.6600201409869083,0.26801341293857855,0.19541043902337638,0.5747148222101636
