Feature,Importance
AMT_ANNUITY_MAX_AGG_NAME_CONTRACT_TYPE_NAME_INCOME_TYPE_OCCUPATION_TYPE,5.8449826457291616e-05
AMT_ANNUITY_MIN_AGG_CODE_GENDER_FLAG_OWN_CAR_FLAG_OWN_REALTY,5.570198245040343e-05
B_DAYS_CREDIT_STD_OVERALL,3.886625913679882e-05
DEF_60_CREDIT_RATIO,3.6814495850222966e-05
B_DAYS_CREDIT_ENDDATE_SUM_OVERALL,2.7389197527154828e-05
CREDIT_GOODS_DIFF,2.6905961905179892e-05
B_BB_MONTHS_BALANCE_POS_COUNT_SUM_OVERALL,2.2028068904720627e-05
B_DAYS_ENDDATE_FACT_STD_OVERALL,1.3741002648206284e-05
B_BB_EXP_WEIGHTED_STATUS_LAST_MAX_OVERALL,1.330235017712808e-05
AGE_EMPLOYED_DIFF_MIN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,1.2540353992827813e-05
INCOME_EXT_RATIO,1.2520202328502621e-05
B_BB_STATUS_ENCODED_MEAN_YEAR_0_SUM_OVERALL,1.1936417919705723e-05
B_BB_EXP_ENCODED_STATUS_LAST_YEAR_0_SUM_OVERALL,6.818075235520323e-06
B_BB_STATUS_ENCODED_FIRST_YEAR_REST_MAX_OVERALL,6.6346353549664325e-06
B_CREDIT_DAY_OVERDUE_SUM_CA_SOLD,4.259655669012276e-06
YEARS_BUILD_AVG,3.2797454048434975e-06
B_BB_WEIGHTED_STATUS_FIRST_MIN_OVERALL,3.277907447764321e-06
B_BB_STATUS_ENCODED_LAST_YEAR_REST_STD_OVERALL,3.2382932257180407e-06
B_B_MAX_AMT_OVERDUE_DURATION_RATIO_SUM_OVERALL,2.924822931815938e-06
AMT_INCOME_TOTAL_MEAN_AGG_CODE_GENDER_NAME_FAMILY_STATUS_NAME_INCOME_TYPE,2.7955144399358606e-06
B_DAYS_CREDIT_ENDDATE_STD_OVERALL,2.3007392904316114e-06
B_BB_STATUS_ENCODED_MAX_YEAR_1_STD_OVERALL,2.0265878583636944e-06
B_BB_STATUS_ENCODED_MAX_MIN_OVERALL,1.8230528481957694e-06
B_BB_EXP_WEIGHTED_STATUS_LAST_YEAR_REST_SUM_OVERALL,5.401358574877961e-07
